index,id,title,category,question,prediction,references,best_reference,exact_match,contains_match,token_f1,char_f1,context_chars,prompt_tokens
318,424,,SHORT,ಯಾವುದು ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ?,"'ಕೇವಲ ಒತ್ತಡವು, ಅದು ಹುಟ್ಟಿಕೊಳ್ಳುತ್ತಿರುವಾಗ, ಅದು ಮೇಲೇಳುತ್ತಿದೆ ಎಂಬ ಬಗ್ಗೆ ಅವನಿಗೆ ಯಾವುದೇ ಅನಿಶ್ಚಿತತೆಯಾಗಲೀ ಅಥವಾ ಸಂದೇಹವಾಗಲೀ ಇರುವುದಿಲ್ಲ; ಒತ್ತಡವು ಕೊನೆಗಾಣುವ ಸಂದರ್ಭ ಬಂದಾಗ, ಕೊನೆಗಾಣುತ್ತಿರುತ್ತದೆ.'",ಪ್ರತಿಯೊಂದೂ,ಪ್ರತಿಯೊಂದೂ,0,0,0.0,0.09696969696969696,1126,483
319,425,,SHORT,ಇಯೊಸೀನ್ ಯುಗದ ಶಿಲೆಗಳ ದಪ್ಪ ಎಷ್ಟು?,ಇಯೊಸೀನ್ ಯುಗದ ಶಿಲೆಗಳ ದಪ್ಪ ಸುಮಾರು 1829 ಮೀಟರುಗಳು.,305 ಮೀ.,305 ಮೀ.,0,0,0.0,0.09090909090909091,1982,946
320,426,,SHORT,ಯಾವ ಭಾಗವು ಸಮುದ್ರದ ಅಡಿಯಲ್ಲಿ ಮುಳುಗಿತ್ತು?,ಕಚ್‌ ತೀರ ನಿಕ್ಷೇಪಗಳು.,ಕಾಠಿಯಾವಾಡದ ಉತ್ತರಭಾಗ,ಕಾಠಿಯಾವಾಡದ ಉತ್ತರಭಾಗ,0,0,0.0,0.34285714285714286,1982,947
321,428,,SHORT,ಯಾವುದು ಸಮುದ್ರದ ಮಧ್ಯದಲ್ಲಿತ್ತು?,ಕಚ್ಛ್‌ ತೀರ ನಿಕ್ಷೇಪಗಳು.,ಕಚ್ಛ್‌ ತೀರ ನಿಕ್ಷೇಪಗಳು,ಕಚ್ಛ್‌ ತೀರ ನಿಕ್ಷೇಪಗಳು,1,1,1.0,1.0,1982,942
322,430,,SHORT,ಗಾಜನ್ಸಾರ್ ಪದರಗಳು ಏನನ್ನು ಒಳಗೊಂಡಿವೆ?,ಗಾಜನ್ಸಾರ್ ಪದರಗಳು ಕಟ್ರೋಲ್ ಶಿಲಾಶ್ರೇಣಿಯ ಮೇಲ್ಭಾಗದಲ್ಲಿವೆ. ಇವುಗಳಲ್ಲಿ ಗ್ಲೋಕಿಸೆರಾಸ್ ಮತ್ತು ಪಿಲ್ಲೊಸೆರಾಸ್‌ನಂತಹ ಅವಶೇಷಗಳಿವೆ.,ಗ್ಲೋಕಿಸೆರಾಸ್ ಮತ್ತು ಪಿಲ್ಲೊಸೆರಾಸ್ಗಳಿವೆ,ಗ್ಲೋಕಿಸೆರಾಸ್ ಮತ್ತು ಪಿಲ್ಲೊಸೆರಾಸ್ಗಳಿವೆ,0,0,0.30769230769230765,0.5074626865671642,1982,946
323,431,,SHORT,ಶಿಲಾ ಪರಂಪರೆಯ ನಾಲ್ಕು ಭಾಗಗಳು ಯಾವುವು?,"1. ಪಚಂ (Pachmarhi)
2. ಚಾರಿ (Char)
3. ಕಟ್ರೋಲ್ (Katrol)
4. ಉಮಿಯ (Umri)","ಪಚಂ, ಚಾರಿ, ಕಟ್ರೋಲ್ ಮತ್ತು ಉಮಿಯ","ಪಚಂ, ಚಾರಿ, ಕಟ್ರೋಲ್ ಮತ್ತು ಉಮಿಯ",0,0,0.47058823529411764,0.5294117647058824,1982,944
324,432,,SHORT,ಬಹಾಯಿ ಧರ್ಮಗ್ರಂಥಗಳು ಆರಾಧನೆಯ ಮನೆಯ ಒಳಗೆ ಏನನ್ನು ಪ್ರದರ್ಶಿಸಬಾರದು?,"ಚಿತ್ರಗಳು, ಪ್ರತಿಮೆಗಳು ಅಥವಾ ಮೂರ್ತಿಗಳು.",ಪ್ರತಿಮೆಗಳು ಅಥವ ಮೂರ್ತಿಗಳನ್ನು,ಪ್ರತಿಮೆಗಳು ಅಥವ ಮೂರ್ತಿಗಳನ್ನು,0,0,0.28571428571428575,0.8214285714285714,1122,527
325,433,,SHORT,ಕಮಲ ದೇವಾಲಯವು ಯಾವ ಮನೆಯ ಅತ್ಯಗತ್ಯವಾದ ವಾಸ್ತುಶಿಲ್ಪದ ಲಕ್ಷಣವಾಗಿದೆ?,ಕಮಲ ದೇವಾಲಯವು 'ದಳಗಳು' (petals) ಅಥವಾ 'ದಳಗಳ' (petals) ವಾಸ್ತುಶಿಲ್ಪದ ಲಕ್ಷಣವಾಗಿದೆ.,ಆರಾಧನೆ,ಆರಾಧನೆ,0,0,0.0,0.061538461538461535,1122,523
326,434,,SHORT,ದೆಹಲಿಯಲ್ಲಿ ಇರುವಂತಹ ಕಮಲ ದೇವಾಲಯದಲ್ಲಿ ಎಷ್ಟು ಸುತ್ತುವರಿದ ಕೊಳಗಳಿವೆ?,9 (ಒಂಬತ್ತು).,ಒಂಭತ್ತು,ಒಂಭತ್ತು,0,0,0.0,0.7999999999999999,1122,522
327,435,,SHORT,ದೆಹಲಿಯಲ್ಲಿ ಹೂವಿನ ದೇವಾಲಯವೆಂದು ಪ್ರಸಿದ್ಧಿ  ಪಡೆದ ದೇವಾಲಯ ಯಾವುದು?                                       ,ಕಮಲ ದೇವಾಲಯ.,ಕಮಲ ದೇವಾಲಯ,ಕಮಲ ದೇವಾಲಯ,1,1,1.0,1.0,1122,530
328,436,,SHORT,ಕಮಲದ ದೇವಾಲಯ ಸೇರಿದಂತೆ ಎಲ್ಲಾ ಯಾವ ವಾಸ್ತುಶಿಲ್ಪದ ಅಂಶಗಳನ್ನು ಹಂಚಿಕೊಳ್ಳುತ್ತವೆ?,"1. ಒಂಬತ್ತು ಭಾಗಗಳ ವೃತ್ತಾಕಾರದ ರಚನೆ.
2. ಕಮಲದ ದಳದ ವಿನ್ಯಾಸ.
3. ಯಾವುದೇ ಚಿತ್ರಗಳು, ಪ್ರತಿಮೆಗಳು ಅಥವಾ ಮೂರ್ತಿಗಳನ್ನು ಪ್ರದರ್ಶಿಸಬಾರದು.
4. ಕಮಲದ ದಳದ","ವಾಸ್ತಶಿಲ್ಪದ ಮೂಲ ವಸ್ತುಗಳನ್ನು ಹಂಚಿಕೊಳ್ಳುತ್ತವೆ,","ವಾಸ್ತಶಿಲ್ಪದ ಮೂಲ ವಸ್ತುಗಳನ್ನು ಹಂಚಿಕೊಳ್ಳುತ್ತವೆ,",0,0,0.0,0.5241379310344827,1122,524
329,437,,SHORT,ಧರ್ಮದ ಸ್ಥಾಪಕರ ಮಗ ಅಬ್ದುಲ್-ಬಾ ಪ್ರಕಾರ ಯಾವ ಆಕಾರವನ್ನು ಹೊಂದಿರುವುದು ಅವಶ್ಯಕವಾಗಿದೆ?,ಒಂಬತ್ತು ಭಾಗಗಳುಳ್ಳ ವೃತ್ತಾಕಾರ ಆಕಾರ.,ವೃತ್ತಾಕಾರ,ವೃತ್ತಾಕಾರ,0,1,0.4,0.4736842105263158,1122,529
330,438,,SHORT,ಕಮಲ ದೇವಾಲಯದ ಸಭಾಂಗಣದಲ್ಲಿ ಎಷ್ಟು ಜನರು ಕುಳಿತುಕೊಳ್ಳಬಹುದು?,"2,500.","೨,೫೦೦","೨,೫೦೦",0,0,0.0,0.0,1122,522
331,439,,SHORT,ಕಲ್ಕತ್ತಾದ ವೈದಾನವು ಎಷ್ಟು ಎಕರೆ ವಿಸ್ತಿರ್ಣವನ್ನು ಹೊಂದಿದೆ?,"1,238 ಎಕರೆ.","1,238 ಎಕರೆ","1,238 ಎಕರೆ",1,1,1.0,1.0,620,384
332,441,,SHORT,"ಪೋರ್ಟ ವಿಲಿಯಮ್ ಕೋಟೆಯು ಎಷ್ಟು ಸಾವಿರ ಸೈನಿಕರ ಬಲವನ್ನು ಹೊಂದಿದೆ?
","10,000 ಸೈನಿಕರು.","10,000","10,000",0,1,0.8,0.5882352941176471,620,384
333,442,,SHORT,ವಿಕ್ಟೊರಿಯಾ ಸ್ಮಾರಕವನ್ನು ನಿರ್ಮಿಸಿದ ವರ್ಷ ಯಾವುದು? ,1859.,1839-41,1839-41,0,0,0.0,0.6,620,381
334,444,,SHORT,ವಿಕ್ಟೊರಿಯಾ ಸ್ಮಾರಕವು ಯಾವ ಪ್ರದೇಶದಲ್ಲಿ ಕಂಡು ಬರುತ್ತದೆ?,ಇದು ಕಲ್ಕತ್ತದ ಅತ್ಯಂತ ಸುಂದರವಾದ ಕಟ್ಟಡ. ಇದು ಕುದುರೆ ಪಂದ್ಯ ಸ್ಥಳಕ್ಕೆ ಕೂಡಿದಂತಿರುವ ಮೈದಾನದ ಆಗ್ನೇಯಕ್ಕಿದೆ.,ಕಲ್ಕತ್ತ,ಕಲ್ಕತ್ತ,0,1,0.0,0.1590909090909091,620,380
335,445,,SHORT,"ಪ್ರಸಿದ್ದವಾದ ವೈದಾನ ಸ್ಥಳವು ಎಲ್ಲಿ ಕಂಡು ಬರುತ್ತದೆ?
","ವೈದಾನವು ಕಲ್ಕತ್ತದ ಅತ್ಯಂತ ಪ್ರಸಿದ್ಧ ಸ್ಥಳವಾಗಿದೆ. ಇದು 1,238 ಎಕರೆ ವಿಸ್ತೀರ್ಣದ ಒಂದು ದೊಡ್ಡ ಪ್ರದೇಶವಾಗಿದೆ. ಇದು ಪಶ್ಚಿಮದಲ್ಲಿ ಹೂಗ್ಲಿಗೆ ಮತ್ತು ಪೂರ್ವದಲ್ಲಿ ಬಂಗಾಳದ ನದಿಗೆ (ಬ",ಕಲ್ಕತ್ತದ,ಕಲ್ಕತ್ತದ,0,1,0.0909090909090909,0.11594202898550725,620,378
336,446,,SHORT,ಎಷ್ಟು ಟನ್ನು ಹಡಗುಗಳು ಕಲ್ಕತ್ತಾವನ್ನು ತಲುಪುತ್ತವೆ?,"16,000 ಟನ್‌ಗಳು.","16,000 ಟನ್","16,000 ಟನ್",0,1,0.6666666666666666,0.8,588,347
337,447,,SHORT,ಉತ್ತಮ ಬಂದರಿನಿಂದಾಗಿ ನೀವು ಯಾವುದರ ಮೂಲಕ ತಲುಪಬಹುದು?,"1. ಕಲ್ಲಿದ್ದಲು
2. ಕಬ್ಬಿಣ
3. ಉಕ್ಕು
4. ಯಂತ್ರಗಳು
5. ಆಹಾರಧಾನ್ಯಗಳು
6. ಪೆಟ್ರೋಲಿಯಂ
7. ಚರ್ಮ
8. ಹತ್ತಿ
9. ರಬ್ಬರ್‌ಗಳು
10. ಕಾಫಿ","ರೈಲು, ನದಿ ಮತ್ತು ವಿಮಾನ ಮಾರ್ಗ","ರೈಲು, ನದಿ ಮತ್ತು ವಿಮಾನ ಮಾರ್ಗ",0,0,0.0,0.31775700934579443,588,344
338,448,,SHORT,ಬಂದರು ಯಾವ ವ್ಯವಸ್ಥೆಯನ್ನು ಹೊಂದಿದೆ?,ಬಂದರು 'ಬಂದರು_ಆಡಳಿತ' (Port Authority) ವ್ಯವಸ್ಥೆಯನ್ನು ಹೊಂದಿದೆ.,ವಿಶಿಷವಾದ ರೈಲ್ವೆ ವ್ಯವಸ್ಥೆಯಿದೆ,ವಿಶಿಷವಾದ ರೈಲ್ವೆ ವ್ಯವಸ್ಥೆಯಿದೆ,0,0,0.0,0.43243243243243246,588,337
339,449,,SHORT,ಕಲ್ಕತ್ತಾದ ವಾಣಿಜ್ಯ ಪ್ರಾಮುಖ್ಯತೆಗೆ ಕಾರಣ  ಯಾವುದು​?,"ಕಲ್ಕತ್ತಾವು ಉತ್ತಮ ಬಂದರನ್ನು ಹೊಂದಿದೆ. ಇದು ರೈಲ್ವೆ, ನದಿ ಮತ್ತು ವಿಮಾನ ಮಾರ್ಗಗಳನ್ನು ಸಂಧಿಸುತ್ತದೆ. ಇದು 16,000 ಟನ್‌ಗಿಂತಲೂ ಹೆಚ್ಚಿನ ತೂಕದ ಹಡಗುಗಳನ್ನು ಸಹ ಸ್ವೀಕರಿಸಬಲ್ಲದು.",ಬಂದರೇ,ಬಂದರೇ,0,0,0.0,0.059701492537313425,588,348
340,452,,SHORT,ಮುಂಗಾರು ಮಳೆ ಯಾವಾಗ ಕೊನೆಗೊಳ್ಳುತ್ತದೆ?,ಅಕ್ಟೋಬರ್‌ ಮಧ್ಯದಲ್ಲಿ.,ಡಿಸೆಂಬರ್‌,ಡಿಸೆಂಬರ್‌,0,0,0.0,0.3703703703703704,653,343
341,454,,SHORT,ಡಿಸೆಂಬರ್ ಮಧ್ಯದಲ್ಲಿ ತಾಪಮಾನವು ಏಷ್ಟಿರುತ್ತದೆ? ,ಅತಿರೇಕದ ತಾಪಮಾನಗಳು.,೪೭,೪೭,0,0,0.0,0.0,653,349
342,455,,YES,"ನಗರದಲ್ಲಿ, ಯಾವ ತಿಂಗಳಿನಲ್ಲಿ ವಾರ್ಷಿಕ ಮಳೆ ಆರಂಭಗೊಳ್ಳುತ್ತದೆ?",**ಜೂನ್‌ (June)**.,ಜೂನ್‌,ಜೂನ್‌,0,1,0.6666666666666666,0.7142857142857143,653,350
343,456,,SHORT,ಮಳೆಗಾಲ ಸಾಮಾನ್ಯವಾಗಿ ಯಾವ ವಾರದಿಂದ ಆರಂಭವಾಗುತ್ತದೆ?,ಮಳೆಗಾಲವು ಜೂನ್‌ ಮೂರನೇ ವಾರದ ಹೊತ್ತಿಗೆ (ಇದು ವರ್ಷದಿಂದ ವರ್ಷಕ್ಕೆ ವ್ಯತ್ಯಾಸಗೊಳ್ಳುತ್ತಿರುತ್ತದಾದರೂ) ಆರಂಭಗೊಳ್ಳುತ್ತದೆ.,ಜೂನ್‌ ಮೂರನೇ ವಾರ,ಜೂನ್‌ ಮೂರನೇ ವಾರ,0,1,0.30769230769230765,0.2476190476190476,653,345
344,457,,SHORT,ಮಾನ್ಸೂನ್ ಆರಂಭದೊಂದಿಗೆ ಚಳಿಗಾಲ ಯಾವಾಗ​   ಆರಂಭವಾಗುತ್ತದೆ?,ಅಕ್ಟೋಬರ್‌ ಮಧ್ಯದಲ್ಲಿ.,ಅಕ್ಟೋಬರ್‌,ಅಕ್ಟೋಬರ್‌,0,1,0.6666666666666666,0.6666666666666666,653,352
345,458,,SHORT,ಭಾರತದಲ್ಲಿ ಮೇ ತಿಂಗಳ ಬೇಸಿಗೆ ತಾಪಮಾನ  ಅಂದಾಜು ತೀವ್ರತೆ ಎಷ್ಟು?,"ಭಾರತದಲ್ಲಿ, ಮೇ ತಿಂಗಳ ಬೇಸಿಗೆ ತಾಪಮಾನವು  ಅಂದಾಜು 47°C ತೀವ್ರತೆಯನ್ನು ಮುಟ್ಟಬಹುದು.",೪೭ ಡಿಗ್ರಿಗಳಷ್ಟು ತೀವ್ರತೆಯನ್ನು ಮುಟ್ಟಬಹುದು,೪೭ ಡಿಗ್ರಿಗಳಷ್ಟು ತೀವ್ರತೆಯನ್ನು ಮುಟ್ಟಬಹುದು,0,0,0.30769230769230765,0.6122448979591837,653,356
346,459,,SHORT,"ಮಿನಾರ್ ಎಂಬುದು ಯಾವ ಭಾಷೆಯ ಪದ?
",ಅರಬ್ಬೀ ಭಾಷೆಯ ಪದ.,ಅರಬ್ಬೀ ಭಾಷೆ,ಅರಬ್ಬೀ ಭಾಷೆ,0,1,0.4,0.8695652173913044,1099,515
347,461,,SHORT,ಮೊದಲು ಚಾರ್ಮಿನಾರ್ ಸ್ಮಾರಕ ಎಷ್ಟು ಕಮಾನುಗಳನ್ನು ಹೊಂದಿತ್ತು?,"ಮೊದಲು, ಇದು 4 ಕಮಾನುಗಳನ್ನು ಹೊಂದಿತ್ತು.",ನಾಲ್ಕು,ನಾಲ್ಕು,0,0,0.0,0.34285714285714286,1099,521
348,462,,SHORT,ಕುತುಬ್ ಶಾಯಿ ಸಾಮ್ರಾಜ್ಯದ ಐದನೇ ರಾಜ ಯಾರು?,ಸುಲ್ತಾನ್ ಮುಹಮ್ಮದ್‌ ಕುಲಿ ಕುತ್ಬ್‌ ಷಾ.,ಸುಲ್ತಾನ್ ಮುಹಮ್ಮದ್‌ ಕುಲಿ ಕುತ್ಬ್‌ ಷಾ,ಸುಲ್ತಾನ್ ಮುಹಮ್ಮದ್‌ ಕುಲಿ ಕುತ್ಬ್‌ ಷಾ,1,1,1.0,1.0,1099,519
349,463,,SHORT,"ಚಾರ್ಮಿನಾರ್ ಅನ್ನು ಯಾವ ವರ್ಷ ಕಟ್ಟಲಾಯಿತು?
",1591.,1591ರಲ್ಲಿ,1591ರಲ್ಲಿ,0,1,0.0,0.6153846153846153,1099,514
350,464,,SHORT,ಕುತುಬ್ ಶಾಯಿ ಸಾಮ್ರಾಜ್ಯದ ಹಳೆ ರಾಜಧಾನಿ ಯಾವುದು?,ಹೈದರಾಬಾದ್‌.,ಗೋಲ್ಕೊಂಡ,ಗೋಲ್ಕೊಂಡ,0,0,0.0,0.11111111111111112,1099,520
351,465,,SHORT,ಕುತುಬ್ ಮಿನಾರ್ ಯಾವ ನಗರದಲ್ಲಿ ಇದೆ?,ದೆಹಲಿ.,ಹೈದರಾಬಾದ್‌,ಹೈದರಾಬಾದ್‌,0,0,0.0,0.26666666666666666,1099,514
352,466,,SHORT,ಪಣಿಗಳನ್ನು  ವಿದ್ವಾಂಸರು ಏನೆಂದು ಸೂಚಿಸಿದ್ದಾರೆ?,ಪಣಿಗಳನ್ನು ಸಿಮಿಟಿಕ್ ವ್ಯಾಪಾರಿಗಳು ಎಂದು ಕೆಲವು ವಿದ್ವಾಂಸರು ಸೂಚಿಸಿದ್ದಾರೆ.,ಸಿಮಿಟಿಕ್ ವ್ಯಾಪಾರಿಗಳು,ಸಿಮಿಟಿಕ್ ವ್ಯಾಪಾರಿಗಳು,0,1,0.4444444444444445,0.4871794871794871,651,365
353,467,,SHORT,ಪಣಿ ಎಂಬ ಶಬ್ದವು ಏನನ್ನು ಸೂಚಿಸಿದೆ?,"ಪಣಿಗಳು ವ್ಯಾಪಾರಿಗಳು, ದೋಣಿ ಸವಾರರು, ರಥ ಸವಾರರು, ಕರಕುಶಲಕರ್ಮಿಗಳು, ಯೋಧರು, ಪುರೋಹಿತರು, ದನಪಾಲಕರು, ಕೃಷಿಕರು, ಬೇಟೆಗಾರರು, ಕ್ಷೌರಿಕರು,",ದೋಣಿಗಳು ಮತ್ತು ಸಾಗರಗಳ,ದೋಣಿಗಳು ಮತ್ತು ಸಾಗರಗಳ,0,0,0.0,0.29824561403508776,651,360
354,468,,SHORT,"ದಕ್ಷಿಣ ದಿಕ್ಕಿನಲ್ಲಿ ಮೋಡಗಳು ಇಲ್ಲದಿದ್ದಾಗ ಪ್ರವಾಸಿಗರು ಏನನ್ನು ನೋಡಬಹುದು?
","ದಕ್ಷಿಣದಲ್ಲಿ ಮೋಡಗಳು ಇಲ್ಲದಿದ್ದಾಗ, ಪ್ರವಾಸಿಗರು ಸ್ಪಷ್ಟವಾಗಿ ಡಾಲ್ಫಿನ್ ನೋಸ್‌ನಿಂದ ಪೆರಿಯಾಕುಲಮ್‌ನ ಕಡೆಗೆ ಚಲಿಸುವ ಮೌಂಟ್ ನೆಬೊ ಪರ್ವತವನ್ನು ನೋಡಬಹುದು.",ಡಾಲ್ಫಿನ್ ನೋಸ್,ಡಾಲ್ಫಿನ್ ನೋಸ್,0,1,0.125,0.1875,912,464
355,470,,SHORT,"ಕೊಡೈನ್  ನ ಮೆಟ್ಟಿಲುಗಳು ಯಾವ ಆಸ್ಪತ್ರೆಯ ಬಳಿ ಪ್ರಾರಂಭವಾಗುತ್ತವೆ?
",ವ್ಯಾನ್ ಅಲೆನ್ ಆಸ್ಪತ್ರೆ.,ವ್ಯಾನ್ ಅಲೆನ್ ಆಸ್ಪತ್ರೆ,ವ್ಯಾನ್ ಅಲೆನ್ ಆಸ್ಪತ್ರೆ,1,1,1.0,1.0,912,461
356,471,,SHORT,"ಪಂಬಾರ್ ನದಿ ಕಣಿವೆ ಯಾವ ನಗರದ ಬಳಿ ಇದೆ?
",ಪಂಬಾರ್ ನದಿಯ ಕಣಿವೆ ಮದುರೈ ನಗರದ ಬಳಿ ಇದೆ.,ಕೊಡೈ,ಕೊಡೈ,0,0,0.0,0.11764705882352941,912,456
357,472,,SHORT,ಬ್ರೋಕನ್ ಸ್ಪೆಕ್ಟರ್ ಗೆ ಇರುವ ಮತ್ತೊಂದು ಹೆಸರು ಏನು?,ಇಂಡ್ರಿಯಜಾಲ (The Senses).,ಆಕರ್ಷಣೀಯ ಅಪರೂಪದ ಇಂದ್ರಿಯಜಾಲ,ಆಕರ್ಷಣೀಯ ಅಪರೂಪದ ಇಂದ್ರಿಯಜಾಲ,0,0,0.0,0.4186046511627907,912,457
358,473,,SHORT,"ಕೋಕರ್ಸ್ ವಾಕ್ ಯಾವ ಚರ್ಚಿನ ಬಳಿ ಹಾದು ಹೋಗುತ್ತದೆ?
",ಕೋಕರ್ಸ್ ವಾಕ್ ಸೆಂಟ್ ಪೀಟರ್‌ಸ್ ಚರ್ಚ್‌ನ ಬಳಿ ಹಾದುಹೋಗುತ್ತದೆ.,ಸೆಂಟ್ ಪೀಟರ್ಸ್ ಚರ್ಚ್‌ನ,ಸೆಂಟ್ ಪೀಟರ್ಸ್ ಚರ್ಚ್‌ನ,0,0,0.4,0.5757575757575757,912,457
359,474,,SHORT,ಬಿಹಾರದಲ್ಲಿ ಭೂಕಂಪ ಯಾವಾಗ ಸಂಭವಿಸಿತು?,1934.,ಜನವರಿ ೧೫ರಂದು,ಜನವರಿ ೧೫ರಂದು,0,0,0.0,0.0,1546,758
360,476,,SHORT,ರವೀಂದ್ರ ನಾಥ ಠಾಗೋರ್ ಯಾವುದರ ಬಗ್ಗೆ ವಿಷಾದ ವ್ಯಕ್ತಪಡಿಸಿದರು?,ಅವರು ಬಂಗಾಳದ ಸಮಾಜಾರ್ಥಿಕ ಪರಿಸ್ಥಿತಿ ಕ್ಷೀಣಿಸಿದ ಬಗ್ಗೆ ಮತ್ತು ಕಲ್ಕತ್ತಾದ ಸ್ಥಳೀಯ ಬಡತನದ ಬಗ್ಗೆ ಖೇದ ವ್ಯಕ್ತಪಡಿಸಿದರು.,ಕಲ್ಕತ್ತಾದ ಸ್ಥಳೀಯ ಬಡತನದ,ಕಲ್ಕತ್ತಾದ ಸ್ಥಳೀಯ ಬಡತನದ,0,1,0.375,0.3636363636363636,1546,765
361,477,,SHORT,ರವೀಂದ್ರ ನಾಥ ಠಾಗೋರ್ ಜೀವನದ ಕೊನೆಯ ವರ್ಷಗಳಲ್ಲಿ ಯಾವುದರ ಬಗ್ಗೆ ಆಸಕ್ತಿ ಹೊಂದಿದ್ದರು?,ವೈಜ್ಞಾನಿಕ ನಿಯಮಗಳ ಬಗ್ಗೆ ಅವರಿಗಿದ್ದ ಅಪಾರ ಆದರವನ್ನು ಎತ್ತಿ ತೋರುತ್ತದೆ.,ವಿಜ್ಞಾನ ವಿಷಯದಲ್ಲಿ ಆಸಕ್ತಿ,ವಿಜ್ಞಾನ ವಿಷಯದಲ್ಲಿ ಆಸಕ್ತಿ,0,0,0.0,0.4675324675324675,1546,770
362,478,,SHORT,ಠಾಗೋರ್ ಯಾವ ವರ್ಷದಲ್ಲಿ ವಿಶ್ವ-ಪರಿಚಯ ಬರೆದರು? ,1937.,(೧೯೩೭,(೧೯೩೭,0,0,0.0,0.0,1546,764
363,479,,SHORT,ಯಾರು ಸಂಪ್ರದಾಯವನ್ನು ತಿರಸ್ಕರಿಸಿದರು?,ಬಂಕಿಮ ಚಂದ್ರ ಚಟಪಥಿ.,ಟಾಗೋರ್‌,ಟಾಗೋರ್‌,0,0,0.0,0.27272727272727276,1546,759
364,480,,SHORT,ರವೀಂದ್ರನಾಥ ಠಾಗೋರ್ ಸಾಹಿತ್ಯವನ್ನು ಯಾವಾಗ ಬರೆದರು?,ರವೀಂದ್ರನಾಥ ಠಾಗೋರ್‌ ಅವರು 1860 ರ ದಶಕದಿಂದ 1937 ರವರೆಗೆ ಬರೆದರು.,"೧೯೩೨), ಶೇ","೧೯೩೨), ಶೇ",0,0,0.0,0.03636363636363636,1546,765
365,481,,SHORT,ಬ್ರಿಟಿಷ್ ಭಾರತ ಸಾಮ್ರಾಜ್ಯದ ಕೊನೆಯ ಜನಗಣತಿಯಲ್ಲಿ ಕಾಶ್ಮೀರ ಮತ್ತು ಜಮ್ಮುವಿನ ಒಟ್ಟು ಜನಸಂಖ್ಯೆ ಎಷ್ಟು?,"3,158,126.","3,158,126","3,158,126",1,1,1.0,1.0,2297,1157
366,482,,SHORT,ಯಾರು ಕ್ರಮ್ಸ್ ಎಂದು ಕರೆಯಲ್ಪಡುವ ವಂಶಾವಳಿಯ ಹೆಸರುಗಳನ್ನು ಹೊಂದಿದ್ದಾರೆ?,ಸೈಯಿದ್‌ಗಳು.,ದಮಾರ‍್,ದಮಾರ‍್,0,0,0.0,0.25,2297,1145
367,483,,SHORT,"ಏನನ್ನು ಅವಲಂಬಿಸಿ, ಮಿರ್ ಎಂಬುದು ಕ್ರಮ್‌ ಹೆಸರಿಗೆ ವಿಶೇಷಣ ಅಥವಾ ಪೂರ್ವಪ್ರತ್ಯಯವಾಗಿದೆ?",ಕೃಷಿ ಮತ್ತು ಇತರ ಜೀವನೋಪಾಯ ವೃತ್ತಿಗಳನ್ನು ಅನುಸರಿಸುವವರನ್ನು ಅವಲಂಬಿಸಿ.,ಕೃಷಿ ವೃತ್ತಿ,ಕೃಷಿ ವೃತ್ತಿ,0,0,0.22222222222222224,0.3076923076923077,2297,1148
368,484,,SHORT,ಬ್ರಿಟಿಷ್ ಇಂಡಿಯಾ ಸಾಮ್ರಾಜ್ಯದ ಕೊನೆಯ ಜನಗಣತಿ ಯಾವಾಗ ನಡೆಯಿತು?,1931.,1911,1911,0,0,0.0,0.75,2297,1143
369,485,,SHORT,ಹಿಂದೂಗಳು ಮುಖ್ಯವಾಗಿ ಎಲ್ಲಿ ಕಂಡುಬರುತ್ತಾರೆ?,"1. ಕಾಶ್ಮೀರ ಕಣಿವೆಯಲ್ಲಿ, ಹಿಂದೂಗಳ ಸಂಖ್ಯೆಯು 60,641ರಷ್ಟಿತ್ತು (ಅಥವಾ ರಾಜ ಸಂಸ್ಥಾನದ ಹಿಂದೂ ಜನಸಂಖ್ಯೆಯ 90.87%).
2. ಜಮ್ಮು  ಪ್ರಾಂತ್ಯದ 626",ಜಮ್ಮು,ಜಮ್ಮು,0,1,0.10526315789473684,0.09708737864077671,2297,1136
370,486,,SHORT,ಪಠಾಣರ​ ಹೆಚ್ಚಿನ ಜನಸಂಖ್ಯೆಯು ಮುಖ್ಯವಾಗಿ ಎಲ್ಲಿ ಕಂಡು ಬಂದಿತ್ತು?,ಪಠಾಣರ ಹೆಚ್ಚಿನ ಜನಸಂಖ್ಯೆಯು ಕಣಿವೆಯ ನೈರುತ್ಯ ಭಾಗದಲ್ಲಿ ಕಂಡುಬಂದಿದೆ.,ಜಮ್ಮುವಿನಲ್ಲಿ,ಜಮ್ಮುವಿನಲ್ಲಿ,0,0,0.0,0.3076923076923077,2297,1143
